time,Vmax,count_rhs,errorSrel,errorPSIrel,errorSabs,errorPSIabs,maxPSI,minPSI,maxS,minS,fmax,ratio_addition
8533.55457833855326,9.99999619571655504e-10,6,0,0,0,0,0,0,0,0,1.80735655120386335e-19,0
9623.80177131941673,9.99999542120008363e-10,5,0,0,0,0,0,0,0,0,1.11278953445533707e-19,0
10722.8628716122439,9.99999460654453238e-10,6,0,0,0,0,0,0,0,0,1.13608294050483033e-19,0
11853.733308798126,9.99999373752034954e-10,4,0,0,0,0,0,0,0,0,1.1112675221282395e-19,0
13058.8681406057622,9.99999278146642237e-10,5,0,0,0,0,0,0,0,0,1.15058787151002178e-19,0
14375.6331407491598,9.9999917061184925e-10,5,0,0,0,0,0,0,0,0,1.24092766227482859e-19,0
15813.5575914431356,9.99999050007159214e-10,5,0,0,0,0,0,0,0,0,1.15593434348248784e-19,0
17349.7783318930124,9.99998917992360903e-10,7,0,0,0,0,0,0,0,0,1.22502139996653187e-19,0
18958.994952968591,9.99998776670306664e-10,5,0,0,0,0,0,0,0,0,1.36531123185552536e-19,0
20640.1439402331453,9.99998626153636991e-10,6,0,0,0,0,0,0,0,0,9.65882257665919355e-20,0
22414.6997757851277,9.99998464498433604e-10,5,0,0,0,0,0,0,0,0,4.67423951121326422e-20,0
24311.104101923549,9.9999828899752006e-10,5,0,0,0,0,0,0,0,0,1.47619953371464334e-19,0
26348.4730753772528,9.99998097695327032e-10,5,0,0,0,0,0,0,0,0,1.06726151354041843e-19,0
28528.4719315701077,9.99997890243801321e-10,4,0,0,0,0,0,0,0,0,5.01871764621464391e-20,0
30842.4867641003439,9.99997667317427654e-10,5,0,0,0,0,0,0,0,0,5.36499826772104999e-20,0
33287.1372815793875,9.99997429143832692e-10,4,0,0,0,0,0,0,0,0,4.09352727468100178e-20,0
35872.5655703144439,9.99997174646721489e-10,5,0,0,0,0,0,0,0,0,5.7709371135728587e-20,0
38618.8967420492481,9.99996901731624345e-10,4,0,0,0,0,0,0,0,0,5.86118339222361873e-20,0
41546.7846351514236,9.99996608198122337e-10,6,0,0,0,0,0,0,0,0,6.77255018540148597e-20,0
44669.6404674440564,9.99996292533665049e-10,7,0,0,0,0,0,0,0,0,6.3395122146064041e-20,0
47992.9755603068406,9.99995954013945426e-10,5,0,0,0,0,0,0,0,0,5.03683737494420436e-20,0
51520.6812942425749,9.99995592086477751e-10,9,0,0,0,0,0,0,0,0,3.58930211399009769e-20,0
55262.0830888429555,9.99995205643179561e-10,5,0,0,0,0,0,0,0,0,6.68819925685638952e-20,0
59233.9776584371575,9.99994792788384294e-10,4,0,0,0,0,0,0,0,0,6.91125945400305683e-20,0
63457.2552765803994,9.99994351169994986e-10,5,0,0,0,0,0,0,0,0,7.37691158172162888e-20,0
67951.7662087848294,9.99993878510425657e-10,5,0,0,0,0,0,0,0,0,2.49345323847984662e-20,0
72733.572084331201,9.99993372902778908e-10,6,0,0,0,0,0,0,0,0,2.7508648564298173e-20,0
77816.3500318290899,9.99992832672438755e-10,4,0,0,0,0,0,0,0,0,2.94982950990340885e-20,0
83215.2433410234516,9.99992255970842232e-10,6,0,0,0,0,0,0,0,0,3.07578838971717811e-20,0
88949.754251546663,9.99991640459646526e-10,4,0,0,0,0,0,0,0,0,3.27433121843882009e-20,0
95043.6779295781598,9.99990983306243596e-10,4,0,0,0,0,0,0,0,0,2.8848451427716703e-20,0
101522.762686404414,9.99990281426827396e-10,6,0,0,0,0,0,0,0,0,3.60518398175111582e-20,0
108412.347743149323,9.99989531738814869e-10,5,0,0,0,0,0,0,0,0,2.98227425800086974e-20,0
115736.841934836295,9.99988731218105452e-10,5,0,0,0,0,0,0,0,0,3.73239308493062533e-20,0
123521.198786998531,9.99987876737799887e-10,6,0,0,0,0,0,0,0,0,2.55830419850400399e-20,0
131792.973262852291,9.99986964838188378e-10,4,0,0,0,0,0,0,0,0,2.62292900157296536e-20,0
140583.346073946683,9.99985991605222665e-10,7,0,0,0,0,0,0,0,0,1.31532697077554628e-20,0
149926.605195932731,9.99984952717587152e-10,5,0,0,0,0,0,0,0,0,1.32927924437271547e-20,0
159858.854461944342,9.99983843581549196e-10,4,0,0,0,0,0,0,0,0,1.48444895814446434e-20,0
170417.16871063615,9.99982659418752544e-10,4,0,0,0,0,0,0,0,0,1.55642304057977687e-20,0
181639.863873030001,9.99981395230185757e-10,6,0,0,0,0,0,0,0,0,1.15470241826609237e-20,0
193567.584134350735,9.9998004566646437e-10,4,0,0,0,0,0,0,0,0,1.51677173603974794e-20,0
206244.338180616265,9.99978604900273848e-10,6,0,0,0,0,0,0,0,0,1.36981109438781383e-20,0
219717.819370579324,9.99977066576916388e-10,5,0,0,0,0,0,0,0,0,1.57759886426113438e-20,0
234039.023900480679,9.99975423843834028e-10,5,0,0,0,0,0,0,0,0,9.21810074629094041e-21,0
249261.723805330141,9.99973669397476909e-10,6,0,0,0,0,0,0,0,0,1.19378706003652954e-20,0
265442.369283232023,9.99971795481325691e-10,6,0,0,0,0,0,0,0,0,1.37378156132806836e-20,0
282640.57388564985,9.99969793815547289e-10,5,0,0,0,0,0,0,0,0,6.63895159635060012e-21,0
300919.870060411282,9.99967655492712208e-10,6,0,0,0,0,0,0,0,0,6.9477031213603574e-21,0
320348.281526482489,9.99965370891480116e-10,8,0,0,0,0,0,0,0,0,6.75186912108038678e-21,0
340998.493070039898,9.99962929635002162e-10,6,0,0,0,0,0,0,0,0,7.53726974158318817e-21,0
362947.757794138452,9.99960320578800719e-10,5,0,0,0,0,0,0,0,0,8.17916189692433765e-21,0
386277.870655774139,9.9995753178982248e-10,5,0,0,0,0,0,0,0,0,8.37106779903664007e-21,0
411075.439752143633,9.99954550488669818e-10,5,0,0,0,0,0,0,0,0,8.74503916300290076e-21,0
437432.431383480958,9.99951362956350649e-10,4,0,0,0,0,0,0,0,0,7.21301494146240132e-21,0
465446.773687536363,9.99947954430130187e-10,7,0,0,0,0,0,0,0,0,8.73297749238384597e-21,0
495222.814085541468,9.99944309013135615e-10,7,0,0,0,0,0,0,0,0,7.18654516186070444e-21,0
526871.590915109613,9.9994040960311081e-10,5,0,0,0,0,0,0,0,0,6.30273822026474001e-21,0
560511.04782363819,9.99936237825085085e-10,6,0,0,0,0,0,0,0,0,3.4940109074239889e-21,0
596266.359107392491,9.99931773946923834e-10,6,0,0,0,0,0,0,0,0,3.13666888280108094e-21,0
634270.438611099962,9.99926996768097146e-10,5,0,0,0,0,0,0,0,0,3.49072442454041678e-21,0
674664.57304438483,9.9992188348724529e-10,5,0,0,0,0,0,0,0,0,2.7528570785764761e-21,0
717599.058153915452,9.99916409563388151e-10,4,0,0,0,0,0,0,0,0,3.83184189012765901e-21,0
763233.761432205676,9.99910548579725184e-10,4,0,0,0,0,0,0,0,0,3.99230351887881326e-21,0
811738.628979783622,9.99904272108051001e-10,5,0,0,0,0,0,0,0,0,3.76719598850047096e-21,0
863294.223733883933,9.99897549561939494e-10,5,0,0,0,0,0,0,0,0,4.15723689086819058e-21,0
918092.369369680295,9.99890348028262453e-10,5,0,0,0,0,0,0,0,0,4.45684914043571311e-21,0
976336.91238446557,9.9988263207394445e-10,4,0,0,0,0,0,0,0,0,2.62309160536928186e-21,0
1038244.55466932512,9.99874363532761802e-10,4,0,0,0,0,0,0,0,0,1.88431743539579704e-21,0
1104045.69764924655,9.99865501278651442e-10,5,0,0,0,0,0,0,0,0,3.59492694215545827e-21,0
1173985.27980935411,9.99856000987043467e-10,6,0,0,0,0,0,0,0,0,1.60307602712776763e-21,0
1248323.63518480654,9.99845814879239577e-10,7,0,0,0,0,0,0,0,0,1.72715311901072179e-21,0
1327337.42349468218,9.99834891441760626e-10,5,0,0,0,0,0,0,0,0,1.64443505775541902e-21,0
1411320.66297720931,9.99823175114396334e-10,5,0,0,0,0,0,0,0,0,1.84314379339175984e-21,0
1500585.85766656674,9.99810605945724477e-10,4,0,0,0,0,0,0,0,0,1.94222007827450898e-21,0
1595465.19577177102,9.99797119217362436e-10,5,0,0,0,0,0,0,0,0,2.0265925007549178e-21,0
1696311.79260371998,9.99782645038242969e-10,4,0,0,0,0,0,0,0,0,2.22180712531743233e-21,0
1803500.98570042825,9.9976710790587906e-10,4,0,0,0,0,0,0,0,0,2.27309232329572005e-21,0
1917431.70452172053,9.99750426228999639e-10,6,0,0,0,0,0,0,0,0,2.00116639044171556e-21,0
2038527.94212623825,9.9973251180474497e-10,6,0,0,0,0,0,0,0,0,1.969453323771166e-21,0
2167240.34293826297,9.99713269245291103e-10,5,0,0,0,0,0,0,0,0,2.16406755576504769e-21,0
2304047.89913378609,9.99692595352135097e-10,6,0,0,0,0,0,0,0,0,8.79292991143868418e-22,0
2449459.74735432165,9.99670378435692025e-10,4,0,0,0,0,0,0,0,0,8.82679261776507375e-22,0
2604017.06078542164,9.99646497578092174e-10,7,0,0,0,0,0,0,0,0,6.38459638526802842e-22,0
2768295.04950836953,9.99620821834126639e-10,5,0,0,0,0,0,0,0,0,8.24400187095598455e-22,0
2942905.09039722709,9.99593209364049367e-10,5,0,0,0,0,0,0,0,0,1.0016673551618956e-21,0
3128496.99980984582,9.99563506493028549e-10,5,0,0,0,0,0,0,0,0,1.05560625598179784e-21,0
3325761.45975061506,9.99531546693005156e-10,5,0,0,0,0,0,0,0,0,9.77679016423661933e-22,0
3535432.59693712089,9.99497149484288698e-10,5,0,0,0,0,0,0,0,0,7.67750734961807859e-22,0
3758290.72104672203,9.99491753293491127e-10,6,0,0,0,0,0,0,0,0,7.65142066611550599e-22,0
3995165.22431748267,9.99491988019380959e-10,6,0,0,0,0,0,0,0,0,8.65735488787220791e-22,0
4246937.66134719737,9.99493953201870409e-10,4,0,0,0,0,0,0,0,0,1.01624308130967906e-21,0
4514545.022698218,9.99497775056388516e-10,6,0,0,0,0,0,0,0,0,1.09973662438925029e-21,0
4798983.22614676971,9.99503575152258116e-10,5,0,0,0,0,0,0,0,0,3.72644865955138968e-22,0
5101310.82627315819,9.99511466675149315e-10,5,0,0,0,0,0,0,0,0,3.73058456261415481e-22,0
5422652.96093921084,9.99521549629844695e-10,4,0,0,0,0,0,0,0,0,4.44609579247252375e-22,0
5764205.53606986161,9.99533904738397808e-10,6,0,0,0,0,0,0,0,0,3.43279954209506485e-22,0
6127239.67311239056,9.99548585741726786e-10,5,0,0,0,0,0,0,0,0,5.05914648629942196e-22,0
6513106.43900853489,9.99565609758518247e-10,6,0,0,0,0,0,0,0,0,5.4000676832934452e-22,0
6923241.87098513171,9.99584945292899878e-10,5,0,0,0,0,0,0,0,0,3.25909161345892904e-22,0
7359172.32278674934,9.99606497412981618e-10,7,0,0,0,0,0,0,0,0,2.79587047042923354e-22,0
7822520.1482527554,9.99630089545016726e-10,6,0,0,0,0,0,0,0,0,5.82335151237331483e-22,0
8315009.74169809371,9.99655441243860018e-10,4,0,0,0,0,0,0,0,0,2.95442419174945646e-22,0
8838473.95479682647,9.99682141210353446e-10,4,0,0,0,0,0,0,0,0,4.75422057064852656e-22,0
9394860.91191409528,9.99709614733401235e-10,5,0,0,0,0,0,0,0,0,1.972825760938971e-22,0
9986241.26306274161,9.99737084641302893e-10,6,0,0,0,0,0,0,0,0,1.98950669809641243e-22,0
10614815.8874414582,9.99763524756071216e-10,4,0,0,0,0,0,0,0,0,2.25245158207310778e-22,0
11282924.0852578338,9.99787604766189024e-10,5,0,0,0,0,0,0,0,0,2.41950329171760595e-22,0
11993052.2920109481,9.99807625372277134e-10,6,0,0,0,0,0,0,0,0,2.48154183765908302e-22,0
12747843.3283703811,9.99821442526884333e-10,7,0,0,0,0,0,0,0,0,2.22804006047999011e-22,0
13550106.2265354618,9.99826379601174716e-10,7,0,0,0,0,0,0,0,0,2.68949617456590791e-22,0
14402826.6913388558,9.99819126379141378e-10,4,0,0,0,0,0,0,0,0,2.04313611300597836e-22,0
15309178.2115990985,9.99795623923341562e-10,5,0,0,0,0,0,0,0,0,2.30473198172587336e-22,0
16272533.87266865,9.99750934601687631e-10,4,0,0,0,0,0,0,0,0,3.02282815099847051e-22,0
17296478.911900416,9.9967909693274349e-10,6,0,0,0,0,0,0,0,0,2.29025632100619537e-22,0
18384824.0453506038,9.99572965430515421e-10,6,0,0,0,0,0,0,0,0,2.97785020519089963e-22,0
19541619.6744479761,9.99424036326436154e-10,4,0,0,0,0,0,0,0,0,1.06396106289633185e-22,0
20771170.9451850578,9.99222260970563816e-10,6,0,0,0,0,0,0,0,0,1.04741745064527129e-22,0
22078053.7601918988,9.98955849860051744e-10,6,0,0,0,0,0,0,0,0,7.86855557691067576e-23,0
23467131.8358436264,9.98611071646229769e-10,6,0,0,0,0,0,0,0,0,1.07636877208462726e-22,0
24943574.7913187221,9.98172053170071169e-10,6,0,0,0,0,0,0,0,0,1.16322273640269517e-22,0
26512877.372561615,9.97620588497768721e-10,5,0,0,0,0,0,0,0,0,1.28884271399851678e-22,0
28180879.9187834263,9.96935967068630635e-10,6,0,0,0,0,0,0,0,0,1.40905047469579808e-22,0
29953790.0911550932,9.96094833390234719e-10,6,0,0,0,0,0,0,0,0,1.18338526383367522e-22,0
31838205.9873362705,9.95071092993582202e-10,4,0,0,0,0,0,0,0,0,5.84196307615575795e-23,0
33841140.6699507684,9.93835881535765655e-10,4,0,0,0,0,0,0,0,0,1.49926486025236266e-22,0
35970048.3033062369,9.92357615548979815e-10,4,0,0,0,0,0,0,0,0,5.4073701371386399e-23,0
38232851.8723349571,9.91644791190377977e-10,6,0,0,0,0,0,0,0,0,5.71239298801756885e-23,0
40637972.6789049506,9.91113142388177787e-10,5,0,0,0,0,0,0,0,0,5.44129746695038517e-23,0
43194361.6502981335,9.90563591944072142e-10,6,0,0,0,0,0,0,0,0,6.58658718616687212e-23,0
45911532.6985111758,9.89997996390918423e-10,6,0,0,0,0,0,0,0,0,6.55799129389697253e-23,0
48799598.1022093296,9.89418491245011849e-10,6,0,0,0,0,0,0,0,0,6.02290883515173276e-23,0
51869306.1396581009,9.88827431762167172e-10,5,0,0,0,0,0,0,0,0,6.39998687220227311e-23,0
55132081.1084022298,9.88227303255367828e-10,4,0,0,0,0,0,0,0,0,7.40326648234959769e-23,0
58600065.8208463341,9.87620596896795053e-10,4,0,0,0,0,0,0,0,0,6.94573220603120426e-23,0
62286166.8117870465,9.87009648267837867e-10,5,0,0,0,0,0,0,0,0,7.00518581255845312e-23,0
66204102.3457738832,9.86396438234075983e-10,6,0,0,0,0,0,0,0,0,5.96087028921025568e-23,0
70368453.5262337923,9.85782359083525498e-10,6,0,0,0,0,0,0,0,0,5.98930462276676601e-23,0
74794718.475522384,9.85167953587439292e-10,4,0,0,0,0,0,0,0,0,2.82275384033720694e-23,0
79499370.0844415724,9.84552640550550995e-10,4,0,0,0,0,0,0,0,0,2.64104067745263314e-23,0
84499917.3168253005,9.839344476840772e-10,7,0,0,0,0,0,0,0,0,2.5949560544583458e-23,0
89814970.3332786858,9.83309780549686789e-10,5,0,0,0,0,0,0,0,0,2.94166105339170467e-23,0
95464309.7811085433,9.82673264210351721e-10,4,0,0,0,0,0,0,0,0,3.19757005540029761e-23,0
101468960.352398604,9.82017700675271971e-10,6,0,0,0,0,0,0,0,0,3.77772739518114182e-23,0
107851269.158463448,9.81334188071547116e-10,4,0,0,0,0,0,0,0,0,4.05027694466882887e-23,0
114634988.735485077,9.806124442547897e-10,4,0,0,0,0,0,0,0,0,3.6008206040198986e-23,0
121845365.557700306,9.79841364945201746e-10,4,0,0,0,0,0,0,0,0,3.39495441348362994e-23,0
129509233.942532361,9.79009822166042266e-10,7,0,0,0,0,0,0,0,0,3.30007905904578512e-23,0
137655115.988316894,9.78107671097929863e-10,7,0,0,0,0,0,0,0,0,2.46603220117371376e-23,0
146313327.648085088,9.77126884505196062e-10,4,0,0,0,0,0,0,0,0,3.44184683004486359e-23,0
155516091.53366068,9.76062679720014236e-10,4,0,0,0,0,0,0,0,0,1.98038670872558852e-23,0
165297656.940016031,9.74914455866117028e-10,4,0,0,0,0,0,0,0,0,1.81591993849531857e-23,0
175680928.056954592,9.73687929803678873e-10,4,0,0,0,0,0,0,0,0,1.97941735644525294e-23,0
186603642.013285428,9.72403653720409825e-10,4,0,0,0,0,0,0,0,0,1.99048412831241747e-23,0
198066976.456909359,9.71077966209049011e-10,4,0,0,0,0,0,0,0,0,1.56259587590095384e-23,0
210116163.972062677,9.69723638286483904e-10,5,0,0,0,0,0,0,0,0,1.63901314733407534e-23,0
222826996.963188738,9.68350306438849951e-10,4,0,0,0,0,0,0,0,0,1.52252931498041656e-23,0
236279734.431587845,9.66966386326671296e-10,5,0,0,0,0,0,0,0,0,2.19297778070668526e-23,0
250538431.213756979,9.65579961331187257e-10,6,0,0,0,0,0,0,0,0,1.65953110393451177e-23,0
265656226.200429201,9.64196942098008852e-10,6,0,0,0,0,0,0,0,0,1.71639977104753243e-23,0
281702158.432808042,9.62818169212242925e-10,5,0,0,0,0,0,0,0,0,9.18602649492176998e-24,0
298798714.194861591,9.61437244789134055e-10,5,0,0,0,0,0,0,0,0,1.32643742660419833e-23,0
317158528.957211673,9.60039936633238492e-10,5,0,0,0,0,0,0,0,0,1.01361936780423743e-23,0
334713666.417912006,9.5877342037674967e-10,11,0,0,0,0,0,0,0,0,8.74840433002860324e-24,0
351547149.495061457,9.57613256581200914e-10,4,0,0,0,0,0,0,0,0,8.55503282848403967e-24,0
367026064.336464703,9.56587617236267614e-10,4,0,0,0,0,0,0,0,0,1.03009835656994228e-23,0
381796867.88862437,9.55642190575456168e-10,7,0,0,0,0,0,0,0,0,2.32079091783676612e-23,0
396874009.439723849,9.54708264565354772e-10,5,0,0,0,0,0,0,0,0,1.74289540004337159e-23,0
413139245.632023036,9.53734023842408104e-10,4,0,0,0,0,0,0,0,0,1.98923204828365068e-23,0
429965673.048355579,9.52761040482499628e-10,5,0,0,0,0,0,0,0,0,8.23747489893505831e-24,0
447126550.27252847,9.518042532100345e-10,4,0,0,0,0,0,0,0,0,6.89047912605207624e-24,0
464764698.574114621,9.50857608058929564e-10,6,0,0,0,0,0,0,0,0,1.2298859005149399e-23,0
481298854.758238316,9.50003624899787012e-10,4,0,0,0,0,0,0,0,0,2.24421208769025536e-23,0
496746817.75690037,9.4923459176210565e-10,4,0,0,0,0,0,0,0,0,1.20489478703753825e-23,0
511807455.984188735,9.48511246845915709e-10,4,0,0,0,0,0,0,0,0,1.86568002221921164e-23,0
527383806.652336776,9.47789978787155738e-10,4,0,0,0,0,0,0,0,0,1.19488824422699076e-23,0
544423191.130825281,9.47031326890428433e-10,5,0,0,0,0,0,0,0,0,8.36833745678036152e-24,0
563703309.934394479,9.46209644740641607e-10,5,0,0,0,0,0,0,0,0,7.67403888599000284e-24,0
585315774.324003458,9.45332423914487397e-10,5,0,0,0,0,0,0,0,0,1.31250298757437438e-23,0
607386703.584537983,9.44481190252666616e-10,4,0,0,0,0,0,0,0,0,7.03830534880325208e-24,0
629162310.249813437,9.43682090275123991e-10,5,0,0,0,0,0,0,0,0,1.09355054125357541e-23,0
650932941.369628668,9.4292040674076658e-10,5,0,0,0,0,0,0,0,0,7.7871299853624871e-24,0
673608648.946116924,9.42163600035297132e-10,4,0,0,0,0,0,0,0,0,1.18462926592677254e-23,0
697926385.183405757,9.41390476730659682e-10,5,0,0,0,0,0,0,0,0,8.31381139101148519e-24,0
722883935.100448728,9.40635845223612531e-10,5,0,0,0,0,0,0,0,0,1.00158324365673732e-23,0
748398380.559642553,9.3990293592237398e-10,5,0,0,0,0,0,0,0,0,9.53357967710042248e-24,0
774625858.62875402,9.39188485869152081e-10,4,0,0,0,0,0,0,0,0,9.71735271358070939e-24,0
799427920.107704401,9.38547932906504546e-10,7,0,0,0,0,0,0,0,0,1.09019819795074819e-23,0
821816047.115805507,9.3799810700130642e-10,4,0,0,0,0,0,0,0,0,8.1538682647561146e-24,0
842663821.858342409,9.3750962624560195e-10,6,0,0,0,0,0,0,0,0,1.12867441528635991e-23,0
863233837.026710033,9.37049227739276579e-10,6,0,0,0,0,0,0,0,0,7.83933364462639277e-24,0
884749136.337124586,9.36589873185581529e-10,7,0,0,0,0,0,0,0,0,1.01806223242244217e-23,0
908144385.989803672,9.36115211696277809e-10,4,0,0,0,0,0,0,0,0,1.14726881345550543e-23,0
933772088.633680582,9.35623682502618581e-10,7,0,0,0,0,0,0,0,0,1.22562478944929809e-23,0
961629896.11469841,9.35121390429681204e-10,5,0,0,0,0,0,0,0,0,8.76940696276920746e-24,0
992864312.763014436,9.3459548970118765e-10,6,0,0,0,0,0,0,0,0,1.25657338048292882e-23,0
1032113487.66897202,9.33986390077758126e-10,5,0,0,0,0,0,0,0,0,8.69478703202254151e-24,0
1061013767.71639669,9.33571857838250454e-10,10,0,0,0,0,0,0,0,0,1.42111083265030658e-23,0
1087455428.26940203,9.33215906372951141e-10,5,0,0,0,0,0,0,0,0,9.31224423975713187e-24,0
1112098708.44962811,9.32902929669306816e-10,5,0,0,0,0,0,0,0,0,1.05332242161964886e-23,0
1136800799.40763402,9.32606282452567067e-10,10,0,0,0,0,0,0,0,0,9.0038690455753757e-24,0
1163414301.23191333,9.32304690058038075e-10,6,0,0,0,0,0,0,0,0,8.62723529498665583e-24,0
1193062053.909513,9.31989387451127084e-10,7,0,0,0,0,0,0,0,0,7.47504398948257129e-24,0
1217218989.72964764,9.31747677446962272e-10,13,0,0,0,0,0,0,0,0,7.79682350816584289e-24,0
1239953526.47345424,9.31532036709457715e-10,6,0,0,0,0,0,0,0,0,8.70761075489781428e-24,0
1260458928.56812549,9.31346980499334487e-10,6,0,0,0,0,0,0,0,0,9.38938852540050506e-24,0
1279125933.78931522,9.31186030731522203e-10,5,0,0,0,0,0,0,0,0,1.08843114952305313e-23,0
1296495851.65909958,9.31042510128158852e-10,4,0,0,0,0,0,0,0,0,9.42735482304698191e-24,0
1312939688.36911774,9.3091205023913241e-10,4,0,0,0,0,0,0,0,0,8.10620844430628195e-24,0
1328854160.18708014,9.30790688955883125e-10,4,0,0,0,0,0,0,0,0,1.3958672836832342e-23,0
1344469866.3033061,9.30676195380643333e-10,4,0,0,0,0,0,0,0,0,1.02026346989237088e-23,0
1359991385.25548172,9.30566810529460091e-10,5,0,0,0,0,0,0,0,0,2.02651172139822317e-23,0
1375717242.71950054,9.3046039044636919e-10,5,0,0,0,0,0,0,0,0,1.03465229280360213e-23,0
1392291483.47821546,9.30352925745196467e-10,7,0,0,0,0,0,0,0,0,1.2942670478005613e-23,0
1410146078.73095846,9.30242413444632845e-10,5,0,0,0,0,0,0,0,0,1.10410234472181166e-23,0
1425376481.16576576,9.3015231697806741e-10,9,0,0,0,0,0,0,0,0,1.95098302288874262e-23,0
1437615348.9377017,9.300826024688819e-10,10,0,0,0,0,0,0,0,0,1.78376975453085519e-23,0
1449186128.18845916,9.30018808883341466e-10,4,0,0,0,0,0,0,0,0,1.45532089021048307e-23,0
1460231774.98716545,9.29959746798051559e-10,7,0,0,0,0,0,0,0,0,2.11419518873534908e-23,0
1471231328.75323153,9.29902624907244282e-10,4,0,0,0,0,0,0,0,0,1.47383450902293395e-23,0
1482545981.54411697,9.29845526430636756e-10,4,0,0,0,0,0,0,0,0,1.22734135077905901e-23,0
1494448302.40426755,9.29787149913168652e-10,6,0,0,0,0,0,0,0,0,1.96172667732912862e-23,0
1507202717.02432179,9.29726347920247319e-10,5,0,0,0,0,0,0,0,0,1.96341294640012906e-23,0
1521454419.69497895,9.29660323710793389e-10,6,0,0,0,0,0,0,0,0,1.73174784881951243e-23,0
1536871883.34916353,9.29590878089592237e-10,4,0,0,0,0,0,0,0,0,1.322642059016999e-23,0
1550131242.08353567,9.29532565872643643e-10,10,0,0,0,0,0,0,0,0,1.13721178354702379e-23,0
1562574202.12793136,9.29478873849674801e-10,5,0,0,0,0,0,0,0,0,1.87492925856074696e-23,0
1574104610.88304877,9.29429918637466772e-10,8,0,0,0,0,0,0,0,0,1.79318054958577977e-23,0
1585378697.07787609,9.29382748776372294e-10,7,0,0,0,0,0,0,0,0,1.94224370623634216e-23,0
1597114220.16355467,9.29334371037741156e-10,6,0,0,0,0,0,0,0,0,9.91879623433794696e-24,0
1609943028.87665939,9.29282366708298374e-10,5,0,0,0,0,0,0,0,0,1.71349171420652569e-23,0
1624284280.64118528,9.29225435677694743e-10,6,0,0,0,0,0,0,0,0,1.13478840284618484e-23,0
1640118342.31983709,9.29164300146089868e-10,6,0,0,0,0,0,0,0,0,2.22006915745814734e-23,0
1657704346.99700809,9.29098957180523807e-10,6,0,0,0,0,0,0,0,0,9.81706473200064528e-24,0
1675898914.11882353,9.29034796783508008e-10,5,0,0,0,0,0,0,0,0,1.1248594839487111e-23,0
1694486612.5880444,9.28973573544251406e-10,5,0,0,0,0,0,0,0,0,1.24513805280084503e-23,0
1713046923.70414162,9.28917483496418703e-10,6,0,0,0,0,0,0,0,0,7.1531634966034314e-24,0
1730077156.00342131,9.28870952060656741e-10,6,0,0,0,0,0,0,0,0,1.07275995432429459e-23,0
1745917658.42735052,9.28832228698270827e-10,6,0,0,0,0,0,0,0,0,9.61804459194424666e-24,0
